sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:stagnant:adjective:1,stagnant,adjective,不流动的；不变的，不景气的,adj 不流动的；不变的，不景气的,/'stægnənt/,/'stægnənt/,a stagnant pond,死水塘
en:stain:noun:1,stain,noun,染料，着色剂，污点，沾污处,n&v 染料，着色剂，污点，沾污处,/sten/,/steɪn/,Be careful you don’t stain the carpet.,当心别把地毯弄脏了。
en:stake:noun:1,stake,noun,木桩；赌注；利害关系,n 木桩；赌注；利害关系,/stek/,/steɪk/,Young people don’t feel they have a stake in the country’s future.,年轻人觉得自己与国家的未来没有关系。
en:stale:adjective:1,stale,adjective,食品不新鲜的；陈旧的,adj 食品不新鲜的；陈旧的,/stel/,/steɪl/,French bread goes stale (= becomes stale ) very quickly.,法式面包极易变味。
en:stall:noun:1,stall,noun,分隔栏；售货摊；前排座位,n 分隔栏；售货摊；前排座位,/stɔl/,/stɔːl/,a market stall,市场摊位
en:stand:noun:1,stand,noun,架；看台；站；立；处于；忍受,n&v 架；看台；站；立；处于；忍受,/stænd/,/stænd/,It looks like we’ll have to stand – there are no seats left.,看来我们只能站着——没有座位了。
en:stroke:noun:1,stroke,noun,击；划；一笔；中风,n 击；划；一笔；中风,/strok/,/strəʊk/,She died following a massive stroke.,她重度中风后去世了。
en:structural:adjective:1,structural,adjective,结构的，构造的,adj 结构的，构造的,/'strʌktʃərəl/,/'strʌktʃ(ə)r(ə)l/,structural changes in the computer industry,电脑行业的结构性改变
en:stubborn:adjective:1,stubborn,adjective,顽固的，坚定的,adj 顽固的，坚定的,/'stʌbɚn/,/'stʌbən/,Why are you so stubborn?,你怎么这么固执？
en:studio:noun:1,studio,noun,工作室；摄影棚；播音室,n 工作室；摄影棚；播音室,/'studɪo/,/'stjuːdɪəʊ/,a TV studio,电视演播室
en:stuff:noun:1,stuff,noun,原料，材料；素质；东西,n 原料，材料；素质；东西；v 把装满,/stʌf/,/stʌf/,I’ve got some sticky stuff on my shoe.,我鞋子上有什么黏糊糊的东西。
en:stuffing:noun:1,stuffing,noun,填料，填充物，填充剂,n 填料，填充物，填充剂,/'stʌfɪŋ/,/'stʌfɪŋ/,sage and onion stuffing,洋苏叶和洋葱填料
en:stumble:verb:1,stumble,verb,绊跌，绊倒；结结巴巴说话,v 绊跌，绊倒；结结巴巴说话,/'stʌmbl/,/'stʌmb(ə)l/,"In her hurry, she stumbled and spilled the milk all over the floor.",匆忙中她绊了一下，把牛奶洒得满地都是。
en:stuntman:noun:1,stuntman,noun,替身演员,n 替身演员,,,Both Jacky Chan and Jet Li don't like to use stuntman in their films.,成龙和李连杰在电影中都不爱用替身演员。
en:sturdy:adjective:1,sturdy,adjective,强健的，坚实的,adj 强健的，坚实的,/'stɝdi/,/'stɜːdɪ/,That chair doesn’t look very sturdy.,那把椅子看上去不太结实。
en:style:noun:1,style,noun,风格；文体；式样,n 风格；文体；式样,/staɪl/,/staɪl/,an attempt to use Japanese management style in a European business,将日本的管理方式用于欧洲企业的尝试
en:subdue:verb:1,subdue,verb,使屈服、征服，克制；使柔和，使安静,v 使屈服、征服，克制；使柔和，使安静,/səb'du/,/səb'djuː/,Police managed to subdue the angry crowd.,警察设法控制住了愤怒的人群。
en:subject:noun:1,subject,noun,国民；主题,n 国民；主题；adj 隶属的，受支配的；v 征服,/ˈsʌbdʒekt/,/ˈsʌbdʒɪkt/,Paul has strong opinions on most subjects.,保罗在大多数问题上观点激烈。
en:subjective:adjective:1,subjective,adjective,主观的,adj 主观的,/səb'dʒɛktɪv/,/səb'dʒektɪv/,"As a critic, he is far too subjective.",作为评论家，他过于主观。
en:submarine:adjective:1,submarine,adjective,水下的,adj 水下的；n 潜水艇,"/,sʌbmə'rin/",/'sʌbməriːn; sʌbmə'riːn/,The captain dived his submarine deep to escape from the destroyers.,海军上校使他的潜艇深深下潜以逃避驱逐艇。
en:submerge:verb:1,submerge,verb,放于水下；使沉没,v 放于水下；使沉没,/səb'mɝdʒ/,/səb'mɜːdʒ/,Hippos are unable to submerge in the few remaining water holes.,河马无法淹没在仅存的几个水坑里。
en:submit:verb:1,submit,verb,(使)服从；提交,v (使)服从；提交,/səb'mɪt/,/səb'mɪt/,"In desperation, Mrs. Jones submitted to an operation on her right knee to relieve the pain.",绝望中，琼斯夫人不得已接受了一次她右膝的手术以减轻疼痛。
en:subordinate:adjective:1,subordinate,adjective,"下级的，次要的,从属的","adj 下级的，次要的,从属的；n 部下，下级职员",/səˈbɔːdɪnɪt (for n. &adj.) ; səˈbɔːdɪˌnet (for v.)/,/sə'bɔːdɪnət/,a subordinate officer,下级官员
en:subscribe:verb:1,subscribe,verb,捐款，捐助；订阅；同意，赞成,vt&vi 捐款，捐助；订阅；同意，赞成,/səb'skraɪb/,/səb'skraɪb/,My main reason for subscribing to New Scientist is to keep abreast of advances in science.,我订阅《新科学家》的主要原因是要跟上科学的进步。
en:subsequent:adjective:1,subsequent,adjective,接着的，然后的,adj 接着的，然后的,/'sʌbsɪkwənt/,/'sʌbsɪkw(ə)nt/,These skills were passed on to subsequent generations.,这些技能代代相传。
en:subside:verb:1,subside,verb,洪水退落；土地下沉；建筑物沉降,v 洪水退落；土地下沉；建筑物沉降,/səb'saɪd/,/səb'saɪd/,"After the heavy rains, part of the road subsided.",大雨过后，部分路面塌陷了。
en:subsidiary:adjective:1,subsidiary,adjective,辅助的；附属的,adj 辅助的；附属的；n 子公司，附属机构,/səb'sɪdɪɛri/,/səb'sɪdɪərɪ/,a subsidiary hypothesis,一个附带假设
en:subsidy:noun:1,subsidy,noun,补助金；津贴费,n 补助金；津贴费,/'sʌbsədi/,/'sʌbsɪdɪ/,European farmers are planning a massive demonstration against farm subsidy cuts.,欧洲的农场主们正在策划一场反对削减农场补贴的大游行。
en:symposium:noun:1,symposium,noun,专题论文集，讨论会,n 专题论文集，讨论会,/sɪm'pozɪəm/,/sɪm'pəʊzɪəm/,He had been taking part in an international symposium on population.,他那时在参加一个有关人口的国际研讨会。
en:symptom:noun:1,symptom,noun,症状，症候，征兆,n 症状，症候，征兆,/'sɪmptəm/,/'sɪm(p)təm/,One of the most common symptoms of schizophrenia is hearing imaginary voices.,精神分裂症最常见的症状之一是幻听。
en:synchronize:verb:1,synchronize,verb,使同时发生，使同步发生,v 使同时发生，使同步发生,/'sɪŋkrənaɪz/,/'siŋkrənaiz/,It was virtually impossible to synchronize our lives so as to take vacations and weekends together.,为了一起度假和过周末而要让我们的生活同步几乎是不可能的。
en:synonym:noun:1,synonym,noun,同义词,n 同义词,/ˈsɪnənɪm/,/'sɪnənɪm/,"The term ""industrial democracy"" is often used as a synonym for worker participation.",“工业民主”这一词语常被用作“工人参与”的同义词。
en:synthesis:noun:1,synthesis,noun,合成法；综合，合成物,n 合成法；综合，合成物,/'sɪnθəsɪs/,/'sɪnθɪsɪs/,speech synthesis software,语音合成软件
en:synthetic:adjective:1,synthetic,adjective,人工合成的,adj 人工合成的,/sɪn'θɛtɪk/,/sɪn'θetɪk/,synthetic chemicals,合成化学品
en:systematic:adjective:1,systematic,adjective,有系统的，系统的；有计划有步骤的,adj 有系统的，系统的；有计划有步骤的,/'sɪstə'mætɪk/,/sɪstə'mætɪk/,They went about their business in a systematic way.,他们按部就班地做生意。
en:tablet:noun:1,tablet,noun,碑，书板；药片,n 碑，书板；药片,/'tæblət/,/'tæblɪt/,She took a couple of headache tablets .,她吃了几片头痛药。
en:taboo:noun:1,taboo,noun,(宗教迷信)禁忌,n (宗教迷信)禁忌；adj 禁忌的，禁止的,/tə'bu/,/tə'buː/,The topic of addiction remains something of a taboo in our family.,毒瘾在我们家依然是个有些忌讳的话题。
en:tacit:adjective:1,tacit,adjective,心照不宣的,adj 心照不宣的,/'tæsɪt/,/'tæsɪt/,a tacit agreement between the three big companies,三家大公司之间的默契
en:tackle:verb:1,tackle,verb,处理，对付；抓住,vt&vi 处理，对付；抓住,/'tækl/,/'tæk(ə)l/,There is more than one way to tackle the problem.,解决这个问题不止一个办法。
en:tactic:noun:1,tactic,noun,策略；战术,n 策略；战术,/'tæktɪk/,/'tæktɪk/,You have probably heard of this tactic before.,你以前也可能听说过这个策略。
en:tag:noun:1,tag,noun,标签,n 标签,/tæɡ/,/tæg/,Staff wore name tags and called inmates by their first names.,工作人员戴着姓名标签，对同僚直呼其名。
en:take:verb:1,take,verb,紧跟，尾随,vt&vi 紧跟，尾随,/tek/,/teɪk/,take some,不大容易
en:thermal:adjective:1,thermal,adjective,热的；热量的,adj 热的；热量的,/'θɝml/,/'θɜːm(ə)l/,thermal energy,热能
en:thermometer:noun:1,thermometer,noun,温度计,n 温度计,/θɚ'mɑmɪtɚ/,/θə'mɒmɪtə/,The thermometer registered over 100˚C.,温度计显示高于100摄氏度。
en:thermostat:noun:1,thermostat,noun,恒温器,n 恒温器,/'θɝməstæt/,/'θɜːməstæt/,Turn off your thermostat when you’re not home.,当你不在家的时候关掉恒温器。
en:thesaurus:noun:1,thesaurus,noun,词典，同类词汇编,n 词典，同类词汇编,/θɪ'sɔrəs/,/θɪ'sɔːrəs/,,
en:thesis:noun:1,thesis,noun,(学位)论文,n (学位)论文,/'θisɪs/,/'θiːsɪs/,Cynthia’s still working on her thesis.,辛西娅还在写论文。
en:thigh:noun:1,thigh,noun,大腿，股,n 大腿，股,/θaɪ/,/θaɪ/,chicken thighs,鸡腿
en:thirst:verb:1,thirst,verb,渴；渴望,vt&n 渴；渴望,/θɝst/,/θɜːst/,Ice water is the only thing that really quenches my thirst (= gets rid of it ) .,只有冰水才能让我真正解渴。
en:thorn:noun:1,thorn,noun,刺，荆棘,n 刺，荆棘,/θɔrn/,/θɔːn/,"a long, low hedge of thorns",一长排矮矮的荆棘树篱
en:thorough:adjective:1,thorough,adjective,彻底的；详尽的,adj 彻底的；详尽的,/ˈθʌrəʊ; θʌro/,/'θʌrə/,The doctor gave him a thorough check-up.,医生给他做了一次全面的体检。
en:thoughtful:adjective:1,thoughtful,adjective,深思的，关心的,adj 深思的，关心的,/'θɔtfl/,/'θɔːtfʊl; -f(ə)l/,Paul is very thoughtful.,保罗非常体贴人。
en:threshold:noun:1,threshold,noun,门槛；开始；开端，入门,n 门槛；开始；开端，入门,/'θrɛʃhold/,"/'θreʃəʊld; 'θreʃ,həʊld/",She opened the door and stepped across the threshold.,她打开门，跨过门槛。
en:thrill:noun:1,thrill,noun,激动；震颤,n&v 激动；震颤,/θrɪl/,/θrɪl/,Winning first place must have been quite a thrill.,赢得第一名肯定让人非常激动。
en:thrive:verb:1,thrive,verb,兴旺，繁荣,v 兴旺，繁荣,/θraɪv/,/θraɪv/,plants that thrive in tropical rain forests,在热带雨林蓬勃生长的植物
en:throat:noun:1,throat,noun,咽喉，嗓子,n 咽喉，嗓子,/θrot/,/θrəʊt/,The singer complained of a sore throat after Wednesday’s show.,星期三演出后，这位歌手说喉咙痛。
en:throbbing:adjective:1,throbbing,adjective,跳动的，悸动的,adj 跳动的，悸动的,/'θrɔbiŋ/,/'θrɒbɪŋ/,"I shall not be at peace,' moaned Catherine, recalled to a sense of physical weakness by the violent, unequal throbbing of her heart, which beat visibly and audibly under this excess of agitation.",“我不会得到安息的，”凯瑟琳哀哭着，感到她身体的衰弱，因为在这场过度的激动下，她的心猛烈地、不规则地跳动着，甚至跳得能觉察出来。
en:throng:noun:1,throng,noun,人群，群众,n 人群，群众；v 拥挤，群集,/θrɔŋ/,/θrɒŋ/,She got lost in the throng.,她在人群中迷路了。
en:throughout:preposition:1,throughout,preposition,遍及,prep 遍及,/θrʊ'aʊt/,/θruː'aʊt/,a large organization with offices throughout the world,在世界各地都设有办事处的一家大型机构
en:thrust:noun:1,thrust,noun,猛推；冲锋，突击；推力,n 猛推；冲锋，突击；推力,/θrʌst/,/θrʌst/,He jumped back to avoid another thrust of the knife.,他往后一闪，躲避再次捅来的一刀。
en:thumb:noun:1,thumb,noun,大拇指,n 大拇指,/θʌm/,/θʌm/,a baby sucking its thumb,吮着大拇指的婴儿
en:thunder:noun:1,thunder,noun,雷，雷声；轰隆声,n 雷，雷声；轰隆声,/'θʌndɚ/,/'θʌndə/,We were woken in the night by thunder.,晚上我们被雷声惊醒。
en:tick:noun:1,tick,noun,(钟表)滴答声；一刹那,n (钟表)滴答声；一刹那；v 用勾作为记号,/tɪk/,/tɪk/,I’ll be with you in a tick (= soon ) .,我马上就来。
en:tide:noun:1,tide,noun,潮汐，(舆论，公众情绪)潮流趋势,n 潮汐，(舆论，公众情绪)潮流趋势,/taɪd/,/taɪd/,Is the tide going out or coming in ?,现在是退潮还是涨潮？
en:translucent:adjective:1,translucent,adjective,透明的，半透明的,adj 透明的，半透明的,/træns'lusnt/,/træns'luːs(ə)nt; trɑːns-; -nz-/,Blue veins showed through her translucent skin.,她半透明的皮肤下青筋显现。
en:transmission:noun:1,transmission,noun,传递，播送电视节目；汽车传动系统,n 传递，播送电视节目；汽车传动系统,/træns'mɪʃən/,/trænz'mɪʃ(ə)n; trɑːnz-; -ns-/,worldwide data transmission,全球数据传输
en:transparent:adjective:1,transparent,adjective,透明的,adj 透明的,/træns'pærənt/,/træn'spær(ə)nt; trɑːn-; -'speə-/,a transparent plastic container,透明的塑料容器
en:transplant:noun:1,transplant,noun,"移植，移种；人工移植(心,胃)；迁移 ""","n&v 移植，移种；人工移植(心,胃)；迁移 """,/træns'plænt/,/træns'plɑːnt; trɑːns-; -nz-/,heart transplant surgery,心脏移植手术
en:transport:noun:1,transport,noun,运输,n 运输；v 运输,/'trænspɔrt/,/træn'spɔːt; trɑːn-/,commuters who travel on public transport,乘坐公共交通车辆上下班的人
en:trap:noun:1,trap,noun,陷阱；圈套；双轮轻便马车,n 陷阱；圈套；双轮轻便马车,/træp/,/træp/,The only way to catch mice is to set a trap .,抓老鼠的唯一办法就是放置捕鼠器。
en:trauma:noun:1,trauma,noun,损伤，精神创伤,n 损伤，精神创伤,/'traʊmə/,/'trɔːmə; 'traʊmə/,traumas such as death or divorce,死亡、离婚等的巨大痛苦
en:traverse:verb:1,traverse,verb,横越，穿过,v 横越，穿过,/trə'vɝs/,/'trævəs; trə'vɜːs/,two minutes to traverse the park,两分钟横穿公园
en:treatise:noun:1,treatise,noun,专题论文,n 专题论文,/'tritɪs/,/'triːtɪs; -ɪz/,...Locke's Treatise on Civil Government.,...洛克的《政府论》。
en:treatment:noun:1,treatment,noun,对待，待遇；处理，治疗,n 对待，待遇；处理，治疗,/'tritmənt/,/'triːtm(ə)nt/,"Just lately, Kyra has been giving me the silent treatment (= refusing to speak to me because she is angry with me ) .",就在最近，凯拉一直对我不理不睬。
en:treaty:noun:1,treaty,noun,条约；协定,n 条约；协定,/'triti/,/'triːtɪ/,Both sides have agreed to sign the treaty .,双方都同意签署该条约。
en:treble:adjective:1,treble,adjective,三倍(重)的,adj 三倍(重)的,/'trɛbl/,/'treb(ə)l/,"But the KGB, in turn, was deceiving the Englishmen, because it really believed that they were playing a treble game and were all traitors to the Communist cause.",但是克格勃实际上以欺骗回报了英国人，因为他们认为，这几个人在玩三重游戏，实际上是共产主义事业的叛徒。
en:trek:verb:1,trek,verb,长途跋涉；旅行,v 长途跋涉；旅行,/trɛk/,/trek/,...trekking through the jungles.,…徒步穿越丛林。
en:tremble:verb:1,tremble,verb,发抖，震颤,vi&n 发抖，震颤,/'trɛmbl/,/'tremb(ə)l/,His lip started to tremble and then he started to cry.,他的嘴唇开始颤抖，接着就哭了起来。
en:tremendous:adjective:1,tremendous,adjective,巨大的，极大的；非常的，极好的,adj 巨大的，极大的；非常的，极好的,/trə'mɛndəs/,/trɪ'mendəs/,"Suddenly, there was a tremendous bang, and the whole station shook.",突然一声巨响，整个车站都晃动了。
en:trench:noun:1,trench,noun,地沟,n 地沟,/trɛntʃ/,/tren(t)ʃ/,Workers dug a trench for gas lines.,工人们挖了一条沟来铺设煤气管道。
en:trend:noun:1,trend,noun,倾向，趋势,n 倾向，趋势,/trɛnd/,/trend/,The current trend is towards more part-time employment.,当前的趋势是雇用更多的兼职人员。
